DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
DB04385,3-Deazacytidine,,experimental,OGADSZTVCUXSOK-PEBGCTIMSA-N,"InChI=1S/C10H14N2O5/c11-5-1-2-12(7(14)3-5)10-9(16)8(15)6(4-13)17-10/h1-3,6,8-10,13,15-16H,4,11H2/t6-,8-,9-,10-/m1/s1",[H][C@]1(CO)O[C@@]([H])(N2C=CC(N)=CC2=O)[C@]([H])(O)[C@]1([H])O,C10H14N2O5,,,97577,46506727,,CHEMBL1231969,CTD,88071,
DB00766,Clavulanic acid,58001-44-8,approved; vet_approved,HZZVJAQRINQKSD-PBFISZAISA-N,"InChI=1S/C8H9NO5/c10-2-1-4-7(8(12)13)9-5(11)3-6(9)14-4/h1,6-7,10H,2-3H2,(H,12,13)/b4-1-/t6-,7-/m1/s1",[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO,C8H9NO5,C06662,,5280980,46508845,48947,CHEMBL777,J01,4444466,50021959
DB00222,Glimepiride,93479-97-1,approved,WIGIZIANZCJQQY-RUCARUNLSA-N,"InChI=1S/C24H34N4O5S/c1-4-21-17(3)15-28(22(21)29)24(31)25-14-13-18-7-11-20(12-8-18)34(32,33)27-23(30)26-19-9-5-16(2)6-10-19/h7-8,11-12,16,19H,4-6,9-10,13-15H2,1-3H3,(H,25,31)(H2,26,27,30)/t16-,19-",[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1,C24H34N4O5S,C07669,D00593,3476,46508842,5383,CHEMBL1481,,16740595,
DB00760,Meropenem,96036-03-2,approved; investigational,DMJNNHOOLUXYBV-PQTSNVLCSA-N,"InChI=1S/C17H25N3O5S/c1-7-12-11(8(2)21)16(23)20(12)13(17(24)25)14(7)26-9-5-10(18-6-9)15(22)19(3)4/h7-12,18,21H,5-6H2,1-4H3,(H,24,25)/t7-,8-,9+,10+,11-,12-/m1/s1",[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],C17H25N3O5S,,D02222,441130,46504928,43968,CHEMBL127,MEM,389924,50129062
DB03892,5-N-Allyl-Arginine,,experimental,ZPQWZDPOLXVMOU-ZETCQYMHSA-O,"InChI=1S/C9H18N4O2/c1-2-5-12-9(11)13-6-3-4-7(10)8(14)15/h2,7H,1,3-6,10H2,(H,14,15)(H3,11,12,13)/p+1/t7-/m0/s1",N[C@@H](CCCN\C(N)=[NH+]\CC=C)C(O)=O,C9H19N4O2,,,5287706,46508041,,,ARV,4450018,
DB04568,5-Aminoimidazole Ribonucleoside,,experimental,NKYAAYKKNSYIIW-XVFCMESISA-N,"InChI=1S/C8H13N3O4/c9-5-1-10-3-11(5)8-7(14)6(13)4(2-12)15-8/h1,3-4,6-8,12-14H,2,9H2/t4-,6-,7-,8-/m1/s1",[H][C@]1(CO)O[C@@]([H])(N2C=NC=C2N)[C@]([H])(O)[C@]1([H])O,C8H13N3O4,,,448820,46509066,,,AIS,395505,
DB03895,Malachite Green,10309-95-2,experimental,VFCNQNZNPKRXIT-UHFFFAOYSA-N,"InChI=1S/C23H25N2/c1-24(2)21-14-10-19(11-15-21)23(18-8-6-5-7-9-18)20-12-16-22(17-13-20)25(3)4/h5-17H,1-4H3/q+1",CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C,C23H25N2,,,11295,46505481,44107,CHEMBL1181633,MGR,10821,214729
DB07499,"N-(4-{[amino(imino)methyl]amino}butyl)-2,4'-bi-1,3-thiazole-4-carboxamide",,experimental,VSIFMASDYAMOAN-UHFFFAOYSA-N,"InChI=1S/C12H16N6OS2/c13-12(14)16-4-2-1-3-15-10(19)8-6-21-11(18-8)9-5-20-7-17-9/h5-7H,1-4H2,(H,15,19)(H4,13,14,16)",NC(=N)NCCCCNC(=O)C1=CSC(=N1)C1=CSC=N1,C12H16N6OS2,,,24856354,99443970,,,BTZ,22376689,
DB07999,"{4-[(CARBOXYMETHOXY)CARBONYL]-3,3-DIOXIDO-1-OXONAPHTHO[1,2-D]ISOTHIAZOL-2(1H)-YL}ACETIC ACID",,experimental,IXLBOIRSEDMRPI-UHFFFAOYSA-N,"InChI=1S/C16H11NO9S/c18-11(19)6-17-15(22)13-9-4-2-1-3-8(9)5-10(14(13)27(17,24)25)16(23)26-7-12(20)21/h1-5H,6-7H2,(H,18,19)(H,20,21)",OC(=O)COC(=O)C1=C2C(C(=O)N(CC(O)=O)S2(=O)=O)=C2C=CC=CC2=C1,C16H11NO9S,,,11494891,99444470,,,ITA,9669697,16242
DB04360,Benzo[B]Thiophene-2-Boronic Acid,,experimental,YNCYPMUJDDXIRH-UHFFFAOYSA-N,"InChI=1S/C8H7BO2S/c10-9(11)8-5-6-3-1-2-4-7(6)12-8/h1-5,10-11H",OB(O)C1=CC2=C(S1)C=CC=C2,C8H7BO2S,,,2359,46506748,,CHEMBL34964,BZB,2269,26139
DB04361,Methyldiazene,26981-93-1,experimental,JYXPWUYLZPYOAH-NSCUHMNNSA-N,"InChI=1S/CH4N2/c1-3-2/h2H,1H3/b3-2+",[H]N=NC,CH4N2,,,123421,46504560,,,HDN,110018,
DB02489,9-Methylguanine,5502-78-3,experimental,UUWJNBOCAPUTBK-UHFFFAOYSA-N,"InChI=1S/C6H7N5O/c1-11-2-8-3-4(11)9-6(7)10-5(3)12/h2H,1H3,(H3,7,9,10,12)",CN1C=NC2=C1N=C(N)N=C2O,C6H7N5O,,,79639,46504666,,CHEMBL1230674,9MG,71942,50143052
DB05217,GMX1777,,investigational,,,,,,,,347910031,,,,,
DB07140,"5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",,experimental,JPENSYBRTSIYGO-AWEZNQCLSA-N,"InChI=1S/C22H22N4O/c1-14(9-10-20-15(2)25-22(24)26-21(20)23)17-11-18(13-19(12-17)27-3)16-7-5-4-6-8-16/h4-8,11-14H,1-3H3,(H4,23,24,25,26)/t14-/m0/s1",[H][C@](C)(C#CC1=C(C)N=C(N)N=C1N)C1=CC(OC)=CC(=C1)C1=CC=CC=C1,C22H22N4O,,,25093369,99443611,,CHEMBL459177,53R,24691032,25826
DB07990,"(RP,SP)-O-(2R)-(1-PHENOXYBUT-2-YL)-METHYLPHOSPHONIC ACID CHLORIDE",,experimental,YEIXDWIEYXZUBR-QLJPJBMISA-N,"InChI=1S/C11H16ClO3P/c1-3-10(15-16(2,12)13)9-14-11-7-5-4-6-8-11/h4-8,10H,3,9H2,1-2H3/t10-,16-/m1/s1",[H][C@@](CC)(COC1=CC=CC=C1)O[P@](C)(Cl)=O,C11H16ClO3P,,,46937114,99444461,,,INK,25057839,
DB07142,"5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",,experimental,ATFDKOLABYIYCC-INIZCTEOSA-N,"InChI=1S/C24H26N4O/c1-14-8-15(2)10-19(9-14)20-11-18(12-21(13-20)29-5)16(3)6-7-22-17(4)27-24(26)28-23(22)25/h8-13,16H,1-5H3,(H4,25,26,27,28)/t16-/m0/s1",[H][C@](C)(C#CC1=C(C)N=C(N)N=C1N)C1=CC(OC)=CC(=C1)C1=CC(C)=CC(C)=C1,C24H26N4O,,,44144379,99443613,,CHEMBL576960,53T,24639403,50298810
DB04368,Bb-3497,235784-88-0,experimental,AVDLWYHBABSSHC-CHWSQXEVSA-N,"InChI=1S/C16H31N3O4/c1-7-8-9-12(10-19(23)11-20)14(21)17-13(16(2,3)4)15(22)18(5)6/h11-13,23H,7-10H2,1-6H3,(H,17,21)/t12-,13-/m1/s1",[H][C@@](CCCC)(CN(O)C=O)C(=O)N[C@]([H])(C(=O)N(C)C)C(C)(C)C,C16H31N3O4,,,159596,46504617,,CHEMBL431210,BB1,140323,50104501
DB07496,"1,3-DIPHENYLUREA",,experimental,GWEHVDNNLFDJLR-UHFFFAOYSA-N,"InChI=1S/C13H12N2O/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h1-10H,(H2,14,15,16)",O=C(NC1=CC=CC=C1)NC1=CC=CC=C1,C13H12N2O,,,7595,99443967,41320,CHEMBL354676,BSU,7314,25725
DB02480,(S)-4-bromo-3-hydroxy-3-methylbutyl diphosphate,,experimental,YKAYCWPQDPILSA-YFKPBYRVSA-N,"InChI=1S/C5H13BrO8P2/c1-5(7,4-6)2-3-13-16(11,12)14-15(8,9)10/h7H,2-4H2,1H3,(H,11,12)(H2,8,9,10)/t5-/m0/s1",C[C@@](O)(CBr)CCOP(O)(=O)OP(O)(O)=O,C5H13BrO8P2,,,17754158,46507951,,CHEMBL185586,SBH,24681854,
DB03867,Meta-Nitro-Tyrosine,,experimental,FBTSQILOGYXGMD-LURJTMIESA-N,"InChI=1S/C9H10N2O5/c10-6(9(13)14)3-5-1-2-8(12)7(4-5)11(15)16/h1-2,4,6,12H,3,10H2,(H,13,14)/t6-/m0/s1",N[C@@H](CC1=CC=C(O)C(=C1)[N+]([O-])=O)C(O)=O,C9H10N2O5,,,65124,46507718,44454,,NIY,58633,
DB02642,[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate,,experimental,WUNKRZNFNIYEPN-UHFFFAOYSA-N,"InChI=1S/C9H12NO5P/c11-9(10-7-16(12,13)14)15-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)(H2,12,13,14)",OP(O)(=O)CNC(=O)OCC1=CC=CC=C1,C9H12NO5P,,,1950,46506206,,CHEMBL1232804,FOS,1874,
DB02644,N-Omega-Propyl-L-Arginine,,experimental,AOMXURITGZJPKB-ZETCQYMHSA-O,"InChI=1S/C9H20N4O2/c1-2-5-12-9(11)13-6-3-4-7(10)8(14)15/h7H,2-6,10H2,1H3,(H,14,15)(H3,11,12,13)/p+1/t7-/m0/s1",CCCNC(=[NH2+])NCCC[C@H](N)C(O)=O,C9H21N4O2,,,5287494,46507586,,,3AR,4449861,
DB02649,3-Amino-3-Oxopropanoic Acid,2345-56-4,experimental,CGJMROBVSBIBKP-UHFFFAOYSA-N,"InChI=1S/C3H5NO3/c4-2(5)1-3(6)7/h1H2,(H2,4,5)(H,6,7)",NC(=O)CC(O)=O,C3H5NO3,C04131,,75367,46507331,43991,,MLM,67903,
DB03947,D-Xylulose,551-84-8,experimental,ZAQJHHRNXZUBTE-UCORVYFPSA-N,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h3,5-8,10H,1-2H2/t3-,5-/m0/s1",OC[C@H](O)[C@H](O)C(=O)CO,C5H10O5,C00310,,644111,46505615,16880,,QDK,559151,
DB03868,3-Dehydroquinic Acid,,experimental,WVMWZWGZRAXUBK-SYTVJDICSA-N,"InChI=1S/C7H10O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3,5,8,10,13H,1-2H2,(H,11,12)/t3-,5+,7-/m1/s1",O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(O)=O,C7H10O6,C00944,,439351,46508711,17947,,DQA,388474,
DB07466,(1R)-2-PHENYLACETAMIDO-2-(3-CARBOXYPHENYL)ETHYL BORONIC ACID,,experimental,ZAHVYMBTUDWUAX-HNNXBMFYSA-N,"InChI=1S/C17H18BNO5/c20-16(11-12-5-2-1-3-6-12)19-15(18(23)24)10-13-7-4-8-14(9-13)17(21)22/h1-9,15,23-24H,10-11H2,(H,19,20)(H,21,22)/t15-/m0/s1",[H][C@@](CC1=CC=CC(=C1)C(O)=O)(NC(=O)CC1=CC=CC=C1)B(O)O,C17H18BNO5,,,5287796,99443937,,,BJP,4450094,
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",3616-04-4,experimental,YHHSONZFOIEMCP-UHFFFAOYSA-O,"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1",C[N+](C)(C)CCOP(O)(O)=O,C5H15NO4P,C00588,,1014,46508785,18132,CHEMBL1235161,PC,989,
DB07464,1(R)-1-ACETAMIDO-2-(3-CARBOXY-2-HYDROXYPHENYL)ETHYL BORONIC ACID,,experimental,MSRKDROGGGBNIX-VIFPVBQESA-N,"InChI=1S/C11H14BNO6/c1-6(14)13-9(12(18)19)5-7-3-2-4-8(10(7)15)11(16)17/h2-4,9,15,18-19H,5H2,1H3,(H,13,14)(H,16,17)/t9-/m0/s1",[H][C@@](CC1=CC=CC(C(O)=O)=C1O)(NC(C)=O)B(O)O,C11H14BNO6,,,5287794,99443935,,,BJH,4450092,
DB00266,Dicoumarol,66-76-2,approved,DOBMPNYZJYQDGZ-UHFFFAOYSA-N,"InChI=1S/C19H12O6/c20-16-10-5-1-3-7-14(10)24-18(22)12(16)9-13-17(21)11-6-2-4-8-15(11)25-19(13)23/h1-8,20-21H,9H2",OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,C19H12O6,C00796,D03798,54676038,46505536,4513,CHEMBL1466,,10183330,35525
DB07541,4-(dihydroxyboranyl)-2-({[4-(phenylsulfonyl)thiophen-2-yl]sulfonyl}amino)benzoic acid,,experimental,JJPKFZAOXOEFHQ-UHFFFAOYSA-N,"InChI=1S/C17H14BNO8S3/c20-17(21)14-7-6-11(18(22)23)8-15(14)19-30(26,27)16-9-13(10-28-16)29(24,25)12-4-2-1-3-5-12/h1-10,19,22-23H,(H,20,21)",OB(O)C1=CC(NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C2=CC=CC=C2)=C(C=C1)C(O)=O,C17H14BNO8S3,,,46890069,99444012,,CHEMBL1084081,C9P,24673743,
DB00262,Carmustine,154-93-8,approved; investigational,DLGOEMSEDOSKAD-UHFFFAOYSA-N,"InChI=1S/C5H9Cl2N3O2/c6-1-3-8-5(11)10(9-12)4-2-7/h1-4H2,(H,8,11)",ClCCNC(=O)N(CCCl)N=O,C5H9Cl2N3O2,C06873,D00254,2578,46506980,3423,CHEMBL513,,2480,50015950
DB03305,N5-Iminoethyl-L-Ornithine,,experimental,UYZFAUAYFLEHRC-LURJTMIESA-N,"InChI=1S/C7H15N3O2/c1-5(8)10-4-2-3-6(9)7(11)12/h6H,2-4,9H2,1H3,(H2,8,10)(H,11,12)/t6-/m0/s1",[H][C@](N)(CCCNC(C)=N)C(O)=O,C7H15N3O2,,,107984,46507343,,CHEMBL11471,ILO,97098,50072297
DB04651,BIOTINOL-5-AMP,,experimental,KBOGUFFJCBPJEH-SQGSUPJISA-N,"InChI=1S/C20H30N7O8PS/c21-17-14-18(23-8-22-17)27(9-24-14)19-16(29)15(28)11(35-19)6-34-36(31,32)33-5-3-1-2-4-12-13-10(7-37-12)25-20(30)26-13/h8-13,15-16,19,28-29H,1-7H2,(H,31,32)(H2,21,22,23)(H2,25,26,30)/t10-,11+,12-,13-,15+,16+,19+/m0/s1",NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)OCCCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)[C@@H](O)[C@H]3O)C2=NC=N1,C20H30N7O8PS,,,6102809,46504526,,CHEMBL1231498,BTX,4810310,
DB07084,"N-(6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin-2-yl)acetamide",,experimental,YHKGWOJTUMJPNW-UHFFFAOYSA-N,"InChI=1S/C22H27NO7/c1-17(24)23-18-6-7-21-22(16-18)30-15-11-26-9-13-28-20-5-3-2-4-19(20)27-12-8-25-10-14-29-21/h2-7,16H,8-15H2,1H3,(H,23,24)",CC(=O)NC1=CC=C2OCCOCCOC3=C(OCCOCCOC2=C1)C=CC=C3,C22H27NO7,,,3943211,99443555,,,451,3164556,
DB03464,Formycin-5'-Monophosphate,,experimental,PBAHXXBYQACZMA-KSYZLYKTSA-N,"InChI=1S/C10H14N5O7P/c11-10-6-4(12-2-13-10)5(14-15-6)9-8(17)7(16)3(22-9)1-21-23(18,19)20/h2-3,7-9,16-17H,1H2,(H,14,15)(H2,11,12,13)(H2,18,19,20)/t3-,7-,8-,9+/m1/s1",[H][C@]1(COP(O)(O)=O)O[C@@]([H])(C2=C3N=CN=C(N)C3=NN2)[C@]([H])(O)[C@]1([H])O,C10H14N5O7P,,,444260,46508644,,,FMP,392245,
DB07318,"N-[2-(4-AMINO-5,8-DIFLUORO-1,2-DIHYDROQUINAZOLIN-2-YL)ETHYL]-3-FURAMIDE",,experimental,BOAUWUUBSXECNL-LLVKDONJSA-N,"InChI=1S/C15H14F2N4O2/c16-9-1-2-10(17)13-12(9)14(18)21-11(20-13)3-5-19-15(22)8-4-6-23-7-8/h1-2,4,6-7,11,20H,3,5H2,(H2,18,21)(H,19,22)/t11-/m1/s1",[H][C@@]1(CCNC(=O)C2=COC=C2)NC2=C(F)C=CC(F)=C2C(N)=N1,C15H14F2N4O2,,,24941258,99443789,,,A55,25057767,
DB03267,1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,,experimental,XFOWZKUTPKXWIE-UHFFFAOYSA-N,"InChI=1S/C21H25N5O3/c1-4-6-12-25-19-18(20(28)26(11-5-2)21(25)29)23-17(24-19)13-15-7-9-16(10-8-15)22-14(3)27/h5,7-10H,2,4,6,11-13H2,1,3H3,(H,22,27)(H,23,24)",CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC=C)C1=O,C21H25N5O3,,,447076,46504813,,CHEMBL120293,TSX,394269,
DB08485,"(1S,4S,5S)-1,4,5-TRIHYDROXY-3-[3-(PHENYLTHIO)PHENYL]CYCLOHEX-2-ENE-1-CARBOXYLIC ACID",,experimental,QMNMNSINKIFYBV-LMMKCTJWSA-N,"InChI=1S/C19H18O5S/c20-16-11-19(24,18(22)23)10-15(17(16)21)12-5-4-8-14(9-12)25-13-6-2-1-3-7-13/h1-10,16-17,20-21,24H,11H2,(H,22,23)/t16-,17-,19+/m1/s1",[H][C@@]1(O)C[C@@](O)(C=C(C2=CC=CC(SC3=CC=CC=C3)=C2)[C@@]1([H])O)C(O)=O,C19H18O5S,,,16058682,99444956,,,RP4,17218400,
DB02415,N-Octyl-2-Hydroxyethyl Sulfoxide,,experimental,IRJUEMKMQDEOTQ-CYBMUJFWSA-N,"InChI=1S/C10H22O2S/c1-2-3-4-5-6-7-9-13(12)10-8-11/h11H,2-10H2,1H3/t13-/m1/s1",CCCCCCCC[S@@](=O)CCO,C10H22O2S,,,9543425,46508952,,,OES,7822392,
DB08297,ORTHONITROPHENYL-BETA-D-FUCOPYRANOSIDE,,experimental,SWRPIVXPHLYETN-BVWHHUJWSA-N,"InChI=1S/C12H15NO7/c1-6-9(14)10(15)11(16)12(19-6)20-8-5-3-2-4-7(8)13(17)18/h2-6,9-12,14-16H,1H3/t6-,9+,10+,11-,12+/m1/s1",[H][C@]1(C)O[C@@]([H])(OC2=CC=CC=C2[N+]([O-])=O)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,C12H15NO7,,,150889,99444768,44419,,NPF,132992,
DB05327,Ranirestat,147254-64-6,investigational,QCVNMNYRNIMDKV-QGZVFWFLSA-N,"InChI=1S/C17H11BrFN3O4/c18-10-4-3-9(11(19)6-10)8-21-14(24)12-2-1-5-22(12)17(16(21)26)7-13(23)20-15(17)25/h1-6H,7-8H2,(H,20,23,25)/t17-/m1/s1",FC1=C(CN2C(=O)C3=CC=CN3[C@@]3(CC(=O)NC3=O)C2=O)C=CC(Br)=C1,C17H11BrFN3O4,,,153948,175426978,,CHEMBL334830,,135685,50067407
DB02895,3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol,,experimental,HSVQDVSVQIMRSS-CDAZIORVSA-N,"InChI=1S/C6H10OS2/c1-2-5-9(7)6-3-4-8/h2-4,8H,1,5-6H2/b4-3+/t9-/m1/s1",S\C=C\C[S@](=O)CC=C,C6H10OS2,,,9543424,46505601,,,AJ3,7822391,
DB08193,2-(3-NITROPHENYL)ACETIC ACID,,experimental,WUKHOVCMWXMOOA-UHFFFAOYSA-N,"InChI=1S/C8H7NO4/c10-8(11)5-6-2-1-3-7(4-6)9(12)13/h1-4H,5H2,(H,10,11)",OC(=O)CC1=CC(=CC=C1)[N+]([O-])=O,C8H7NO4,,,15876,99444664,,CHEMBL139020,MNP,15089,
DB02928,3-Amino-6-Hydroxy-Tyrosine,,experimental,OIXIYIGKZVEKPI-LURJTMIESA-N,"InChI=1S/C9H12N2O4/c10-5-1-4(2-6(11)9(14)15)7(12)3-8(5)13/h1,3,6,12-13H,2,10-11H2,(H,14,15)/t6-/m0/s1",N[C@@H](CC1=CC(N)=C(O)C=C1O)C(O)=O,C9H12N2O4,,,17754207,46507133,,,TYQ,16744241,
DB03106,scyllo-inositol,488-59-5,investigational,CDAISMWEOUEBRE-CDRYSYESSA-N,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3+,4+,5-,6-",O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C6H12O6,C06153,,892,46505198,10642,CHEMBL468154,2H3,10254646,
DB02029,N-Cyclohexyl-N'-(4-Iodophenyl)Urea,,experimental,AQTBUVAFYDVTFD-UHFFFAOYSA-N,"InChI=1S/C13H17IN2O/c14-10-6-8-12(9-7-10)16-13(17)15-11-4-2-1-3-5-11/h6-9,11H,1-5H2,(H2,15,16,17)",IC1=CC=C(NC(=O)NC2CCCCC2)C=C1,C13H17IN2O,,,4357,46508430,41480,CHEMBL1231797,CIU,4204,129304
DB02143,N-Isopropyl-N'-Hydroxyguanidine,,experimental,OITVEDMMUMUWTL-UHFFFAOYSA-N,"InChI=1S/C4H11N3O/c1-3(2)6-4(5)7-8/h3,8H,1-2H3,(H3,5,6,7)",CC(C)NC(=N)NO,C4H11N3O,,,447029,46505994,,CHEMBL72434,IHG,394239,
DB02141,"S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",,experimental,FZWGDUUJDZCYJR-UHFFFAOYSA-N,"InChI=1S/C12H18N4S2/c13-11(14)17-7-5-9-1-2-10(4-3-9)6-8-18-12(15)16/h1-4H,5-8H2,(H3,13,14)(H3,15,16)",NC(=N)SCCC1=CC=C(CCSC(N)=N)C=C1,C12H18N4S2,,,1337,46504749,,CHEMBL444422,4BT,1297,50271882
DB01743,,,,,,,,,,,,,,,,
DB02020,Alrestatin,51411-04-2,experimental,GCUCIFQCGJIRNT-UHFFFAOYSA-N,"InChI=1S/C14H9NO4/c16-11(17)7-15-13(18)9-5-1-3-8-4-2-6-10(12(8)9)14(15)19/h1-6H,7H2,(H,16,17)",OC(=O)CN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23,C14H9NO4,,,2120,46508635,,CHEMBL63055,ALR,2036,16415
DB02023,8-Oxo-2'-Deoxy-Guanosine-5'-Monophosphate,,experimental,AQIVLFLYHYFRKU-VPENINKCSA-N,"InChI=1S/C10H14N5O8P/c11-9-13-7-6(8(17)14-9)12-10(18)15(7)5-1-3(16)4(23-5)2-22-24(19,20)21/h3-5,16H,1-2H2,(H,12,18)(H2,19,20,21)(H3,11,13,14,17)/t3-,4+,5+/m0/s1",[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C(O)=NC2=C1NC(=N)N=C2O,C10H14N5O8P,,,447903,46508434,63223,,8OG,394863,
DB02927,"Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid",,experimental,UJJZZEABROBUCE-JGVFFNPUSA-N,"InChI=1S/C10H21N2O7P/c1-7(11)8(5-3-2-4-6-9(13)14)12-10(15)19-20(16,17)18/h7-8H,2-6,11H2,1H3,(H,12,15)(H,13,14)(H2,16,17,18)/t7-,8+/m0/s1",C[C@H](N)[C@@H](CCCCCC(O)=O)NC(=O)OP(O)(O)=O,C10H21N2O7P,,,445026,46507124,,,DPU,392786,
DB07030,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,,experimental,VABIMMIJVWNHFI-UHFFFAOYSA-N,"InChI=1S/C16H13ClN2O6/c17-11-4-5-13(14(7-11)25-9-15(20)21)16(22)18-8-10-2-1-3-12(6-10)19(23)24/h1-7H,8-9H2,(H,18,22)(H,20,21)",OC(=O)COC1=CC(Cl)=CC=C1C(=O)NCC1=CC(=CC=C1)[N+]([O-])=O,C16H13ClN2O6,,,16058630,99443501,,CHEMBL241577,393,13438895,16239
DB11181,Homatropine,87-00-3,approved,ZTVIKZXZYLEVOL-MCOXGKPRSA-N,"InChI=1S/C16H21NO3/c1-17-12-7-8-13(17)10-14(9-12)20-16(19)15(18)11-5-3-2-4-6-11/h2-6,12-15,18H,7-10H2,1H3/t12-,13+,14+,15?",[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C,C16H21NO3,C07814,,,347911146,5747,CHEMBL1618018,,16498795,
DB03003,Glutathione Sulfonic Acid,,experimental,QGWRMTHFAZVWAM-WDSKDSINSA-N,"InChI=1S/C10H17N3O9S/c11-5(10(18)19)1-2-7(14)13-6(4-23(20,21)22)9(17)12-3-8(15)16/h5-6H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)(H,20,21,22)/t5-,6-/m0/s1",[H][C@](N)(CCC(O)=N[C@@]([H])(CS(O)(=O)=O)C(O)=NCC(O)=O)C(O)=O,C10H17N3O9S,,,444104,46504962,,,GTS,392112,
DB03411,"2-Hydroxymethyl-Pyrrolidine-3,4-Diol",,experimental,OQEBIHBLFRADNM-YUPRTTJUSA-N,"InChI=1S/C5H11NO3/c7-2-3-5(9)4(8)1-6-3/h3-9H,1-2H2/t3-,4-,5-/m0/s1",OC[C@@H]1NC[C@H](O)[C@H]1O,C5H11NO3,,,127716,46504688,,CHEMBL406973,EDG,113295,50375511
DB08552,(1R)-1-(2-thienylacetylamino)-1-phenylmethylboronic acid,,experimental,LGJCDEZMANATFA-ZDUSSCGKSA-N,"InChI=1S/C13H14BNO3S/c16-12(9-11-7-4-8-19-11)15-13(14(17)18)10-5-2-1-3-6-10/h1-8,13,17-18H,9H2,(H,15,16)/t13-/m0/s1",[H][C@@](NC(=O)CC1=CC=CS1)(B(O)O)C1=CC=CC=C1,C13H14BNO3S,,,5289378,99445023,,CHEMBL404155,SM3,4451364,
DB08419,(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE,,experimental,YEIXDWIEYXZUBR-MGPLVRAMSA-N,"InChI=1S/C11H16ClO3P/c1-3-10(15-16(2,12)13)9-14-11-7-5-4-6-8-11/h4-8,10H,3,9H2,1-2H3/t10-,16+/m0/s1",[H][C@](CC)(COC1=CC=CC=C1)O[P@](C)(Cl)=O,C11H16ClO3P,,,46937149,99444890,,,POT,25057180,
DB00848,Levamisole,14769-73-4,approved; investigational; vet_approved; withdrawn,HLFSDGLLUJUHTE-SNVBAGLBSA-N,"InChI=1S/C11H12N2S/c1-2-4-9(5-3-1)10-8-13-6-7-14-11(13)12-10/h1-5,10H,6-8H2/t10-/m1/s1",C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1,C11H12N2S,C07070,D08114,26879,46509052,6432,CHEMBL1454,,25037,50241179
